net,scene,date,지점,LST_30m,LST_100m,LST_500m,LST_1000m,NDVI_30m,NDVI_100m,NDVI_500m,NDVI_1000m
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,935,36.06854816000001,35.846734938285735,34.295225450745576,34.36773660656718,0.4181521396917735,0.642407482657338,0.7069141412164208,0.7443056380996773
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,922,36.721389980000005,36.5360030857143,33.88786582202533,31.931722531745653,0.5786160477481331,0.6421011915476706,0.7391216166890104,0.8110579816034202
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,944,43.559708660000034,43.524682093142886,41.86561878028271,38.68762582085079,0.43944797415382336,0.42935763337430266,0.5621174345731775,0.6546456903822273
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,940,37.314986120000015,37.34714806057145,37.15048265113404,39.63676255326076,0.5916519161986032,0.6510829997160544,0.6364470718531869,0.46548972633382374
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,908,38.72207102000002,38.956644849714316,41.03900308804125,38.33565434815837,0.6289811701317287,0.6709317020074959,0.5812161399591806,0.6701570750972448
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,953,36.26451464000004,36.46647079314288,34.83218976648651,33.89042803077326,0.7613346699526482,0.6952640385633769,0.696346663368614,0.7335918446740571
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,913,38.24468756000001,37.902722797142864,37.65898849484538,34.36249103331023,0.5262436787620294,0.5119948165456745,0.559722645801846,0.6877246324186088
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,296,44.22850123999999,43.81999902114288,43.91153944509248,43.088601146073984,0.2468979648891473,0.24639879573634552,0.4255469648099343,0.4572676620564293
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,937,37.29789602000002,38.47372745257144,36.98085410989693,35.6221767639163,0.6972597275883782,0.631840191849654,0.6077180455162714,0.6374095263892431
AWS,LC08_L2SP_114036_20240831_20240906_02_T1,2024-08-31,950,,,,41.49600442447937,,,,0.4270341906029375
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,159,40.86744824000002,41.66859957542859,44.06671196173686,43.818814215945174,0.6693941784781012,0.5600895607346311,0.31070787346865875,0.3008928824637273
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,285,50.37865856000002,50.8692258114286,44.57947470003986,42.10600776139856,0.33459176967920595,0.3655015519870086,0.409573572029403,0.5478792769837615
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,288,49.458071840000024,49.3632461994286,47.35578363518074,47.82197038700811,0.4471240193281673,0.4136504978970405,0.43511868395767206,0.3927260014960926
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,253,41.357364440000005,42.01899545428574,47.253323651752595,46.34458734309764,0.7201380744486707,0.6916433289046245,0.3651792588636621,0.40147624993241104
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,257,45.2584646,45.13935474114287,47.43886168248141,47.57624825525315,0.612214715435793,0.5830996465210407,0.4475373017031921,0.41076329498930153
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,263,40.77744038000003,41.68258271333335,,40.6173529855332,0.7797271512611411,0.643939909685249,,0.6447555370863003
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,155,45.834970640000016,45.75635618000002,43.961010831752596,44.156495917542394,0.5157957064484284,0.6267283076684078,0.5748859462874232,0.5272064697511554
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,255,45.76319222000001,46.61935740114287,49.819215213195896,48.983779146243926,0.6605393938250897,0.505153518586876,0.3448266051125829,0.39327524982134027
ASOS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,296,47.91882350000003,47.604333107428594,47.3366643871576,46.66630563083523,0.2511778752806691,0.2604310591787149,0.4077321790940999,0.44684303159539807
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,919,43.116505400000015,43.596167540000025,40.93187772123713,41.08666371432581,0.51842205210545,0.49978752916076163,0.6492516339235084,0.6552565738526845
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,928,47.74222580000003,47.78138654342859,46.23303277883029,43.15337724147061,0.19206595459644205,0.26663709591551993,0.3545379806723043,0.514704696188225
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,939,43.28968508000003,43.79285905454548,44.97165878421278,43.819036110501855,0.7063289248696828,0.6644565393480429,0.5724718085162486,0.580575242249947
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,938,,,39.78469402415881,40.018323894057275,,,0.5753741641942682,0.5621672608554916
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,926,39.763427779999994,40.08019685257143,39.03357693363638,39.36367909273888,0.7259162309510688,0.7161563053915604,0.7179558818782183,0.7186420389106009
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,920,42.13553366000002,42.364606105142876,41.7603814946392,40.167978612476404,0.820362139594157,0.6242584798884743,0.6102938220594252,0.659578827437879
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,915,38.75283320000002,38.627343037142886,38.59623826758066,37.407494015606254,0.5908377163616847,0.6060641287888782,0.6784494962235741,0.7434595701650946
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,899,47.79121742000003,48.00404613200002,47.45826390247424,47.882925611497576,0.2947267345930224,0.30210394609795,0.36850354031854343,0.3424354994715593
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,160,34.51107038,34.188409292000024,33.52807966250002,34.12242094648122,0.662546572604193,0.7926297912969217,0.8248446223149994,0.8270447614402353
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,941,44.84488418000001,44.947652648,44.3780143934829,44.51487149126329,0.608605169478968,0.44549808000391417,0.3860172403323387,0.36098430629820727
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,904,47.23408016000004,46.6075408177143,45.85009278909094,45.89704625563275,0.4693283125921302,0.47528921221112025,0.40639078363214753,0.3744084149611181
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,942,36.97774148,37.6468595857143,42.07106742208956,44.15291563645411,0.8231657532293347,0.826854235942895,0.49106142594525726,0.4204284072155517
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,905,43.8001094,43.474193054857146,41.19895702742269,38.38743482602922,0.40928137026039096,0.47691531300355366,0.6025243243958993,0.7183417678924652
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,673,43.967592380000006,43.58298374857143,44.51982773731961,42.50148176996851,0.627552724482391,0.6032643248642774,0.5335707421989102,0.607751170200913
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,935,42.83736710000003,42.15229823428573,41.00084082680002,39.20104099103149,0.3101939485846965,0.5395524756701423,0.5482257946903264,0.6511082553132833
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,944,46.91962232000003,46.38488122914287,45.50425988395272,43.13406436692668,0.47732157909185213,0.4432262401951071,0.5329524224688561,0.58103536875547
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,940,42.04552580000003,41.55258221085716,40.80532093030929,43.587722329072186,0.5055663855284137,0.5947080505358452,0.5935981344962269,0.4439099038866252
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,908,42.04210778000004,41.82280110628574,42.540594479175276,40.10442392423771,0.5130946223725324,0.613960568016496,0.5727821640878686,0.6573387473412837
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,950,,,,43.73607163959607,,,,0.42150619401971734
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,925,,,43.951461724210546,40.38085620764387,,,0.5378891265821769,0.6450350707616804
AWS,LC08_L2SP_114036_20250802_20250808_02_T1,2025-08-02,937,38.49078500000002,38.211223516571444,38.51684495546393,37.29719569174314,0.47842114799411634,0.6603094789758561,0.6474072209797387,0.6656567923926311
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,101,39.541256480000015,39.38321374571431,38.003913379271644,37.69101322340002,0.28044180232224764,0.31044324594858264,0.3416691891709456,0.3260648858996482
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,114,42.37935242000001,41.808152449142874,41.27369929752579,40.1888341121214,0.35809736557267585,0.35208205629923456,0.3288234334845926,0.35066405803061806
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,212,40.03800872000003,40.331763124571445,37.774978005154665,35.35633006504581,0.32618057059205147,0.34942591948742774,0.3895776798430988,0.4795096407328556
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,127,40.72844876000001,40.70100694228574,39.15200547154641,38.66984860621244,0.5768334512557353,0.4055288767991201,0.48619333011937366,0.5032380089738274
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,221,40.297778240000035,39.830388419428594,37.88599513814435,36.66236469046634,0.3757002861495407,0.3213039006225665,0.4135441088219619,0.40169466855796176
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,203,36.069687500000015,36.30538227043479,35.64992303225436,35.566453747096126,0.6115359334434007,0.5304811439602914,0.4857598039399984,0.4647203955095613
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,202,41.020689470000036,40.87308497473686,40.39720442636105,38.72370136540214,0.39367067137090683,0.3663868985544351,0.34901304233120845,0.38885270209815775
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,272,37.02787244000003,37.76619731257146,37.95558492907219,37.35264370440884,0.47825078932837695,0.507450413532076,0.46306610271155724,0.48500878062519004
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,273,36.80456179999999,36.991771638285734,33.99407234226806,33.4364137746121,0.616474919772868,0.6042507088499376,0.661654856207456,0.6782498380956142
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,136,42.59810570000002,42.59109875900002,40.97747692590634,40.022128875226734,0.3962078919633631,0.2795277138327915,0.42410558069415444,0.46675856961025936
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,216,41.12607842000002,41.079918873714306,39.2546556987629,36.16491649237334,0.3473127539614835,0.35506073535193367,0.43879424099528885,0.5607086139897998
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,95,,,,38.6382851016638,,,,0.34243784233790286
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,271,39.45238796000001,39.27286052857145,36.55455693278353,34.51176513929003,0.43996826974530245,0.43016341123304397,0.5347716847288166,0.6246594641602511
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,106,36.24172784000001,35.86685242742859,36.98685830210334,36.54912304500561,0.45256338077311203,0.46720434461118887,0.46213926391206234,0.504474795237888
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,121,37.795787600000004,37.83944059828573,37.636745915670126,37.74141821669252,0.44095496553537283,0.548740018666785,0.5478911726438648,0.5284753812114379
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,217,38.992094599999994,38.347749001142866,33.76747973062939,31.44446960670741,0.3914786290174422,0.4049788520173956,0.6250881717567361,0.6996274450500733
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,232,37.46993636000002,36.7205761657143,36.44769301068967,35.58515016682423,0.4679464246349165,0.553116932344886,0.5395944720255706,0.5433992919335728
ASOS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,93,40.97568553999999,40.37336531085715,38.73317860618558,37.104880539367564,0.3139126005636786,0.31050272480502017,0.3703592346633515,0.38962721097394815
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,542,36.80570114000002,37.432110272000024,32.39032013113404,31.96634566044204,0.6650996832257584,0.5566326598371633,0.5742277849166435,0.6233226749806745
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,558,34.48258688000002,35.008050488000016,34.482312811958785,32.099757569756676,0.6575716142424258,0.5389851092657577,0.6118744818633877,0.6772684495411052
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,588,37.28992064000003,37.14450830342859,35.213953109072186,33.283414019316304,0.3073353526229383,0.34267010395207964,0.5474448005837098,0.6252088356112128
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,682,25.334826020000037,25.326655324571444,25.49183960082476,25.031699994054073,0.8259292966427405,0.8379844408068475,0.8296271797137277,0.8405225043922266
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,446,,38.804559236000024,,,,0.42362462319099964,,
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,444,40.181565560000024,39.677651754285726,39.79810913298971,39.66646123704554,0.3661088489744208,0.4316347045531149,0.4020451044685744,0.40074297985471524
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,371,40.04598410000002,39.96310525314287,38.50482119896909,37.18626842513601,0.2639280361926097,0.32448252532394173,0.3751584392862116,0.479565645242074
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,364,39.33047858000001,39.00654794171431,37.64695299257734,37.26091397731,0.4616652994932606,0.409325367698188,0.4519861249267572,0.4632115278631643
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,623,40.879980980000006,40.507937641142874,40.47087961484539,37.32683290751792,0.3179583447640406,0.31652797489685874,0.36524169201348516,0.4763587987492548
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,402,38.953357040000036,38.843557216571455,37.59561221793816,37.78092590948307,0.28699329916402483,0.3103577598183899,0.39531508814312527,0.4053742819887119
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,551,37.53715742000003,38.48634971214288,39.28227856099257,37.76692522450731,0.5477149825387994,0.4404110189596239,0.34114427672798675,0.34483003405733986
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,572,39.785075240000005,39.68185103600002,39.40353728927837,38.37428821890067,0.5207371779715099,0.3986491350950813,0.3861766846467975,0.4507946742120138
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,837,36.447948380000035,36.133946276,35.69354477443301,36.81504972967651,0.5158252149846106,0.5405954812755673,0.5945441449416914,0.5385676640797306
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,550,40.530203600000014,40.52356287542859,37.662860684742284,37.96763582111654,0.38975007725628524,0.3166132567850047,0.4482256023977617,0.42056139208595456
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,675,,,28.843939477547192,28.76797486805972,,,0.6217191999427717,0.7038738966412832
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,640,37.245486380000024,36.64098512857144,33.67715180515466,32.94653019241914,0.5000679517290966,0.49382603163076594,0.628943993334444,0.6645820634227623
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,587,37.33663358000003,36.804952430857156,32.3037390133808,30.87322112308501,0.4149351028509207,0.43876394957785103,0.6463811041703342,0.69377963684166
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,522,33.98127728000001,32.938781180000014,31.06243640682929,31.395405984601485,0.38800268615955097,0.6110134911646318,0.6716551282923978,0.648448948219175
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,820,36.98343818000001,35.590188122857164,33.322401733676664,33.23350707958606,0.44720051722441373,0.5494899076723573,0.6585021056007202,0.6543359900364859
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,814,36.86836484000003,37.2258571794286,36.35718487525775,34.13274459056401,0.579439369487464,0.6056206361374205,0.5544897981773479,0.6315704140484022
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,879,,,34.197876739178106,33.03428078492622,,,0.6446612485398117,0.6586946586819534
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,877,33.99039200000002,33.71750379371431,33.42585179092085,34.11862477518899,0.48012408292684294,0.5307632953766747,0.5776730645530211,0.5399143476928889
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,876,40.220303120000004,39.23848501314287,37.42034570556702,36.9361225936968,0.4488451346168712,0.4461220885984452,0.5028314147319503,0.5030213649282242
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,681,,,,27.644759176846865,,,,0.7998324502374513
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,695,,,24.311285358046533,24.459182807392715,,,0.8752128457288495,0.8701789893294933
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,818,34.26497294000003,33.688499452571456,31.479795623505172,31.95391780944176,0.5801667888757355,0.6309559917055841,0.7556090923280842,0.7254994522379582
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,815,38.92715222,38.32274862628572,37.15378712865981,35.92230811104035,0.2994663099668892,0.36903863348477955,0.49380745368086576,0.5445302495157216
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,849,35.94663878000002,35.981404926285734,36.14751107793816,34.71706259535072,0.32890513100214763,0.48875342769127,0.5362982920356634,0.5942406803451383
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,831,29.139082280000025,29.115384008000017,29.21304149855672,28.614416373089057,0.7681174117823373,0.7746772454340501,0.78206924965914,0.8264052745895142
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,580,33.02764970000002,33.3593929554286,34.99884493402064,35.282460641162345,0.5907385403303111,0.7238945070106916,0.5481670518923963,0.5178596341763796
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,617,41.34483170000001,41.36527471485716,37.60320781793816,37.297986697503596,0.43158125871137787,0.37936480135352996,0.3992818661432111,0.4374894157396572
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,619,38.24240888000003,38.22196586514288,35.8391218874227,35.56133897724021,0.3740098367918279,0.2964081468195941,0.42988170537342507,0.5067143531397252
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,620,32.13440714000003,32.61533883028573,33.947938860412386,34.31824970583842,0.44932066945542326,0.5908432710738879,0.5533116965619653,0.5892232220929711
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,621,36.46845650000002,36.316887527096796,33.80700201065602,30.777012421815666,0.5446444421812257,0.6158008756194294,0.6951118254679463,0.7510510849955752
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,622,41.621691320000025,41.086266625142876,36.833346774845374,34.131188721168066,0.5291013786155219,0.49940356247485684,0.5730043483165569,0.657760209197514
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,552,,,,26.770242763959583,,,,0.834805506758645
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,536,37.81629572000001,38.04403350971432,36.354831805360845,35.543373047862765,0.45133913750731175,0.399185425538844,0.48879265897940244,0.5085610386896849
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,535,37.54171478000003,37.55974890457146,37.7220887204367,35.72278926297299,0.6062510685523458,0.5356967782020765,0.4515171818742412,0.47635553764406646
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,597,36.47187452000001,37.30046767314286,35.1374724645361,33.10520832158605,0.6031477191000604,0.5369626222189811,0.5730272304317364,0.6380470585497452
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,527,39.20401184,38.78447429942858,34.596356439175274,31.91419421313486,0.44381596677019713,0.3961604326655549,0.5948411643155664,0.687697244186173
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,525,40.462982540000006,40.52239098285717,38.32150041084527,34.77467047789749,0.3494542574535225,0.3653817677531599,0.4204004821322007,0.5977269071645483
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,583,34.37321024000001,33.95246825428573,31.669689538762903,30.147382474384198,0.4514525968365817,0.4354431731980749,0.6083757464276695,0.6867369462681844
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,521,,,36.66717378376714,,,,0.34602312885105313,
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,520,,,,29.681319627572833,,,,0.8551659872273467
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,519,35.97512228000003,36.15113403371431,34.71035699855672,33.20003709346695,0.6177592383637848,0.5618089633153753,0.5931327548120975,0.6450913435083016
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,581,37.30815008000002,36.71696283028573,33.11984227381445,30.258450722925872,0.5026706560035415,0.4860640809457879,0.6202824464635788,0.7033059240758179
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,322,31.747031540000023,31.137191666857156,29.815888275629757,28.843251324186067,0.5468849742437888,0.6757932567383279,0.7336122833852935,0.7579915599434728
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,569,36.82848794,37.264366871428585,38.62265434650098,39.09772987246887,0.6693438427587507,0.5413048106676495,0.4315536904856298,0.3722851379608786
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,323,33.435533420000034,33.22179323600002,31.519692099793833,30.495556298433648,0.483366308455577,0.5798449072639429,0.6326713697509898,0.6753922503984454
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,660,34.48600490000001,34.59671619542859,31.578444457319605,29.625417370964808,0.4214391705860651,0.4763782002427396,0.6808649843556042,0.7562775485848099
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,560,41.423446160000026,41.31625054228573,39.594598758258364,36.74988747263865,0.4940465912822071,0.43074524087290333,0.4402489732147014,0.5453725323750946
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,561,39.08324180000002,39.0017627137143,36.59881892144332,33.477011201969674,0.5783824249792164,0.4926971822368882,0.4812446719794939,0.6159788418939605
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,573,36.82051256000003,36.65338765828574,34.471749446597954,33.22051585744062,0.5083256073854402,0.4439415531496497,0.5779556956011946,0.632030580429938
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,318,,,,28.222846538312673,,,,0.8224620294378712
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,638,39.06045500000001,39.43008944857145,35.49424641010311,34.8072900993143,0.4912451462911489,0.46142187189440176,0.49911234573759977,0.5757336128090851
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,555,40.41513026000001,39.901776208571455,34.325251750339,32.95695238450406,0.4387012732574458,0.4889544491517274,0.5641735784551851,0.5701105059085713
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,639,38.249244920000024,38.48124709657145,34.40642447782611,31.84083940290025,0.5586937570868497,0.5542725724989147,0.6936197525555032,0.7536110435640034
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,325,36.296416160000014,36.58864059371431,35.6315662445361,34.66245549369026,0.519556403264457,0.5339297994257198,0.5332147636252136,0.5856652420013233
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,324,,,28.693988506309164,30.183055373683338,,,0.6059842459421817,0.6824737183053422
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,574,36.36819458000004,36.39137201085717,36.478466976965535,35.88750013194032,0.4486869422480128,0.43408667660870176,0.45195438938984983,0.47009592072868656
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,586,,,,28.67214569138463,,,,0.78313895059906
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,563,,,,30.101213863390278,,,,0.7420696025078778
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,630,34.82211020000002,34.722889962285734,33.84586417608249,32.59330576257088,0.5657259926377504,0.5258138666748927,0.5875328785735439,0.6427905096171612
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,549,39.51391232000001,40.21750359885716,41.200480062680434,38.54197993128869,0.4125548219540185,0.39623228070071825,0.3546077882133129,0.4331946266953421
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,873,28.75626404,27.997691468000014,25.945778497525794,25.716978530558276,0.68695472154229,0.7513945313638989,0.8617227791950411,0.8709920564074797
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,546,36.525423500000024,36.22818597028574,33.59970195636366,32.89325543431637,0.4271883970452643,0.5362032664296695,0.6604436981152387,0.6768696000915311
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,539,35.65154972000001,36.05582010457145,35.6079220030928,34.58681675622676,0.5485618062401588,0.4729810340645449,0.5129748427366329,0.5793903959749457
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,562,39.77140316000001,39.32422848628573,37.10029431456245,34.45558533291817,0.34295223295291194,0.39064472730121275,0.49130099967633506,0.5623461525985592
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,680,,,28.29055546400002,27.028692343490892,,,0.7826428625655302,0.8068962916928563
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,557,,,,29.86912185608199,,,,0.7571577928428457
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,497,32.10934166000004,31.829194230285736,29.06456342681977,28.452101115454038,0.6438182428452267,0.6543522250289789,0.8009882278500434,0.8278831371883769
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,498,30.80251868000001,29.62427835714287,27.06512719154641,26.889124542347567,0.6713953171405372,0.8147145520865572,0.8720848470941339,0.879016521475637
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,878,31.463335880000027,30.832108967428574,28.940743153814456,28.669659521986848,0.5797533686519625,0.6820887415584304,0.8074828996226323,0.8477918088330471
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,559,35.64927104000001,36.01636638800003,33.58766075917527,30.5641800953558,0.562787551901164,0.547858116045714,0.6356765833498251,0.7570899501031625
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,593,33.09601009999998,31.578213904571438,30.840328323917543,30.32730111024392,0.5266005221798985,0.4923473940355874,0.7038788820644114,0.7810725360343272
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,674,36.25881794000005,35.425732532000026,32.52835287244734,31.073595113086593,0.4134798980406986,0.4478254611423186,0.6879936762636583,0.7308777338687282
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,594,37.6761569,37.69510249657144,35.6266291045361,33.34485232846266,0.32464428717314137,0.3601908116745888,0.4591789177565282,0.5534834649619982
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,579,36.53453822,36.124375820000026,32.96994271628868,31.704793872135433,0.45112954388876697,0.41716999493554774,0.6477892565859701,0.7111249698756024
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,696,45.77800364000003,44.83817835028573,38.32378751195879,36.32925054928144,0.4465513610297403,0.3934897320819561,0.6530961048072093,0.701064888645682
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,534,35.86346696000002,36.219982722285735,36.76729637690724,35.86856349235043,0.5165559148936013,0.4997078816496466,0.442605939223408,0.47725918149260876
AWS,LC08_L2SP_115034_20200608_20200824_02_T1,2020-06-08,533,38.48622764,38.12079247314286,37.10162023463919,35.59289964115662,0.44485782279408775,0.4890623496888594,0.4602015778512517,0.4944641312470253
